FIPS,crime,arrest_count_white,arrest_count_black,arrest_count_asian,arrest_count_hispanic
06015,drug,711.0,9.0,12.0,0.0
06015,property,147.0,2.0,0.0,0.0
06015,violent,131.0,2.0,1.0,0.0
06015,weapon,24.0,1.0,0.0,0.0
06017,drug,4374.0,102.0,69.0,0.0
06017,property,493.0,21.0,5.0,0.0
06017,violent,426.0,12.0,8.0,0.0
06017,weapon,89.0,1.0,1.0,0.0
06019,drug,18969.0,2583.0,1113.0,0.0
06019,property,3749.0,916.0,129.0,0.0
06019,violent,3285.0,772.0,136.0,0.0
06019,weapon,1062.0,222.0,66.0,0.0
06021,drug,477.0,6.0,6.0,0.0
06021,property,54.0,2.0,2.0,0.0
06021,violent,84.0,2.0,1.0,0.0
06021,weapon,21.0,1.0,0.0,0.0
06023,drug,3234.0,69.0,60.0,0.0
06023,property,545.0,20.0,12.0,0.0
06023,violent,419.0,18.0,9.0,0.0
06023,weapon,99.0,3.0,2.0,0.0
06025,drug,4959.0,210.0,18.0,0.0
06025,property,711.0,31.0,1.0,0.0
06025,violent,490.0,45.0,0.0,0.0
06025,weapon,151.0,12.0,0.0,0.0
06027,drug,201.0,0.0,6.0,0.0
06027,property,34.0,0.0,0.0,0.0
06027,violent,47.0,2.0,0.0,0.0
06027,weapon,9.0,1.0,0.0,0.0
06029,drug,26165.0,2640.0,237.0,0.0
06029,property,3272.0,821.0,43.0,0.0
06029,violent,3040.0,842.0,40.0,0.0
06029,weapon,861.0,132.0,11.0,0.0
06031,drug,3763.0,300.0,942.0,0.0
06031,property,577.0,80.0,75.0,0.0
06031,violent,352.0,71.0,96.0,0.0
06031,weapon,117.0,12.0,25.0,0.0
06033,drug,2637.0,78.0,36.0,0.0
06033,property,288.0,14.0,2.0,0.0
06033,violent,249.0,19.0,1.0,0.0
06033,weapon,63.0,8.0,0.0,0.0
06035,drug,618.0,21.0,9.0,0.0
06035,property,82.0,3.0,0.0,0.0
06035,violent,93.0,8.0,0.0,0.0
06035,weapon,15.0,0.0,0.0,0.0
06037,drug,121419.0,27082.0,1266.0,0.0
06037,property,24411.0,9011.0,579.0,0.0
06037,violent,19392.0,8133.0,297.0,0.0
06037,weapon,4236.0,1770.0,54.0,0.0
06039,drug,1794.0,159.0,18.0,0.0
06039,property,343.0,34.0,5.0,0.0
06039,violent,381.0,49.0,7.0,0.0
06039,weapon,99.0,8.0,0.0,0.0
06041,drug,3096.0,360.0,72.0,0.0
06041,property,347.0,98.0,18.0,0.0
06041,violent,347.0,79.0,15.0,0.0
06041,weapon,70.0,11.0,1.0,0.0
06043,drug,294.0,3.0,36.0,0.0
06043,property,22.0,0.0,0.0,0.0
06043,violent,54.0,1.0,0.0,0.0
06043,weapon,7.0,0.0,0.0,0.0
06045,drug,2904.0,111.0,21.0,0.0
06045,property,315.0,18.0,7.0,0.0
06045,violent,342.0,11.0,7.0,0.0
06045,weapon,66.0,0.0,0.0,0.0
06047,drug,4431.0,504.0,144.0,0.0
06047,property,1079.0,169.0,34.0,0.0
06047,violent,710.0,127.0,29.0,0.0
06047,weapon,212.0,34.0,8.0,0.0
06049,drug,348.0,3.0,0.0,0.0
06049,property,23.0,0.0,0.0,0.0
06049,violent,47.0,0.0,0.0,0.0
06049,weapon,12.0,0.0,0.0,0.0
06051,drug,207.0,6.0,15.0,0.0
06051,property,13.0,0.0,0.0,0.0
06051,violent,31.0,0.0,1.0,0.0
06051,weapon,3.0,1.0,0.0,0.0
06053,drug,5427.0,489.0,171.0,0.0
06053,property,1581.0,126.0,62.0,0.0
06053,violent,1173.0,96.0,44.0,0.0
06053,weapon,246.0,26.0,4.0,0.0
06055,drug,1670.0,99.0,9.0,0.0
06055,property,211.0,30.0,4.0,0.0
06055,violent,318.0,20.0,6.0,0.0
06055,weapon,50.0,3.0,0.0,0.0
06057,drug,2112.0,30.0,36.0,0.0
06057,property,239.0,6.0,4.0,0.0
06057,violent,188.0,5.0,0.0,0.0
06057,weapon,34.0,0.0,0.0,0.0
06059,drug,47073.0,1968.0,2436.0,0.0
06059,property,6442.0,557.0,666.0,0.0
06059,violent,4531.0,303.0,357.0,0.0
06059,weapon,1170.0,52.0,65.0,0.0
06061,drug,4935.0,300.0,126.0,0.0
06061,property,1193.0,130.0,59.0,0.0
06061,violent,615.0,54.0,16.0,0.0
06061,weapon,123.0,23.0,3.0,0.0
06063,drug,648.0,6.0,0.0,0.0
06063,property,44.0,1.0,0.0,0.0
06063,violent,70.0,3.0,1.0,0.0
06063,weapon,5.0,1.0,0.0,0.0
06065,drug,31986.0,3124.0,408.0,0.0
06065,property,6157.0,1447.0,123.0,0.0
06065,violent,3926.0,918.0,75.0,0.0
06065,weapon,919.0,149.0,4.0,0.0
06067,drug,17122.0,7047.0,1524.0,0.0
06067,property,3241.0,1856.0,287.0,0.0
06067,violent,2757.0,2057.0,255.0,0.0
06067,weapon,729.0,471.0,65.0,0.0
06069,drug,1008.0,18.0,9.0,0.0
06069,property,135.0,1.0,4.0,0.0
06069,violent,238.0,3.0,7.0,0.0
06069,weapon,33.0,0.0,1.0,0.0
06071,drug,45589.0,5883.0,453.0,0.0
06071,property,8250.0,2419.0,120.0,0.0
06071,violent,6027.0,2108.0,87.0,0.0
06071,weapon,1452.0,384.0,16.0,0.0
06073,drug,40200.0,7017.0,1959.0,0.0
06073,property,8439.0,1747.0,540.0,0.0
06073,violent,6535.0,1776.0,371.0,0.0
06073,weapon,1151.0,220.0,67.0,0.0
06075,drug,2093.0,1543.0,252.0,0.0
06075,property,726.0,580.0,77.0,0.0
06075,violent,988.0,699.0,192.0,0.0
06075,weapon,73.0,93.0,21.0,0.0
06077,drug,5979.0,1104.0,336.0,0.0
06077,property,1865.0,451.0,103.0,0.0
06077,violent,1717.0,603.0,138.0,0.0
06077,weapon,466.0,194.0,47.0,0.0
06079,drug,5232.0,180.0,114.0,0.0
06079,property,703.0,31.0,23.0,0.0
06079,violent,563.0,42.0,17.0,0.0
06079,weapon,120.0,4.0,3.0,0.0
06081,drug,7455.0,1639.0,1230.0,0.0
06081,property,1486.0,438.0,289.0,0.0
06081,violent,872.0,191.0,178.0,0.0
06081,weapon,259.0,46.0,34.0,0.0
06083,drug,10755.0,657.0,141.0,0.0
06083,property,1068.0,69.0,27.0,0.0
06083,violent,1056.0,87.0,26.0,0.0
06083,weapon,168.0,5.0,2.0,0.0
06085,drug,20211.0,2694.0,1902.0,0.0
06085,property,4273.0,733.0,698.0,0.0
06085,violent,2813.0,460.0,408.0,0.0
06085,weapon,721.0,92.0,61.0,0.0
06087,drug,5593.0,300.0,75.0,0.0
06087,property,1106.0,63.0,28.0,0.0
06087,violent,639.0,59.0,10.0,0.0
06087,weapon,191.0,10.0,4.0,0.0
06089,drug,3165.0,162.0,39.0,0.0
06089,property,753.0,29.0,5.0,0.0
06089,violent,391.0,29.0,8.0,0.0
06089,weapon,141.0,9.0,2.0,0.0
06091,drug,45.0,0.0,3.0,0.0
06091,property,7.0,0.0,0.0,0.0
06091,violent,13.0,0.0,0.0,0.0
06093,drug,1020.0,42.0,36.0,0.0
06093,property,204.0,8.0,1.0,0.0
06093,violent,181.0,12.0,7.0,0.0
06093,weapon,43.0,5.0,1.0,0.0
06095,drug,5046.0,2688.0,327.0,0.0
06095,property,946.0,646.0,55.0,0.0
06095,violent,778.0,627.0,62.0,0.0
06095,weapon,201.0,181.0,10.0,0.0
06097,drug,10084.0,645.0,144.0,0.0
06097,property,1214.0,85.0,35.0,0.0
06097,violent,1085.0,105.0,13.0,0.0
06097,weapon,207.0,18.0,4.0,0.0
06099,drug,11484.0,1092.0,237.0,0.0
06099,property,2363.0,297.0,53.0,0.0
06099,violent,1912.0,256.0,45.0,0.0
06099,weapon,527.0,49.0,14.0,0.0
06101,drug,1665.0,117.0,93.0,0.0
06101,property,365.0,37.0,15.0,0.0
06101,violent,315.0,42.0,29.0,0.0
06101,weapon,89.0,2.0,3.0,0.0
06103,drug,2259.0,21.0,69.0,0.0
06103,property,255.0,4.0,2.0,0.0
06103,violent,173.0,11.0,4.0,0.0
06103,weapon,38.0,0.0,1.0,0.0
06105,drug,846.0,18.0,48.0,0.0
06105,property,29.0,0.0,2.0,0.0
06105,violent,61.0,0.0,0.0,0.0
06105,weapon,15.0,0.0,2.0,0.0
06107,drug,18009.0,645.0,291.0,0.0
06107,property,2294.0,132.0,28.0,0.0
06107,violent,1724.0,119.0,32.0,0.0
06107,weapon,463.0,28.0,7.0,0.0
06109,drug,1335.0,3.0,9.0,0.0
06109,property,234.0,3.0,3.0,0.0
06109,violent,128.0,4.0,3.0,0.0
06109,weapon,48.0,1.0,0.0,0.0
06111,drug,22412.0,705.0,369.0,0.0
06111,property,2667.0,180.0,48.0,0.0
06111,violent,1865.0,113.0,28.0,0.0
06111,weapon,472.0,24.0,6.0,0.0
06113,drug,4035.0,429.0,159.0,0.0
06113,property,646.0,124.0,27.0,0.0
06113,violent,497.0,112.0,21.0,0.0
06113,weapon,108.0,20.0,3.0,0.0
06115,drug,1584.0,99.0,129.0,0.0
06115,property,564.0,31.0,21.0,0.0
06115,violent,332.0,34.0,10.0,0.0
06115,weapon,78.0,13.0,1.0,0.0
08001,drug,4165.0,144.0,22.0,0.0
08001,property,3661.0,197.0,47.0,0.0
08001,violent,479.0,42.0,3.0,0.0
08001,weapon,180.0,13.0,1.0,0.0
08003,drug,36.0,0.0,0.0,0.0
08003,property,6.0,0.0,0.0,0.0
08005,drug,3704.0,1138.0,75.0,0.0
08005,property,3043.0,1473.0,60.0,0.0
08005,violent,341.0,274.0,8.0,0.0
08005,weapon,245.0,153.0,8.0,0.0
08007,drug,27.0,0.0,0.0,0.0
08007,property,40.0,0.0,0.0,0.0
08007,violent,7.0,0.0,0.0,0.0
08007,weapon,6.0,0.0,0.0,0.0
08009,drug,21.0,0.0,0.0,0.0
08009,property,21.0,1.0,0.0,0.0
08009,violent,1.0,0.0,0.0,0.0
08009,weapon,1.0,0.0,0.0,0.0
08011,drug,9.0,0.0,0.0,0.0
08011,property,6.0,2.0,0.0,0.0
08011,violent,3.0,0.0,0.0,0.0
08011,weapon,4.0,0.0,0.0,0.0
08013,drug,1450.0,61.0,27.0,0.0
08013,property,1258.0,65.0,24.0,0.0
08013,violent,224.0,12.0,3.0,0.0
08013,weapon,36.0,0.0,2.0,0.0
08014,drug,450.0,18.0,6.0,0.0
08014,property,432.0,28.0,9.0,0.0
08014,violent,11.0,1.0,0.0,0.0
08014,weapon,16.0,0.0,0.0,0.0
08015,drug,150.0,6.0,0.0,0.0
08015,property,71.0,1.0,0.0,0.0
08015,violent,12.0,0.0,0.0,0.0
08015,weapon,6.0,0.0,0.0,0.0
08017,violent,2.0,0.0,0.0,0.0
08019,drug,33.0,0.0,0.0,0.0
08019,property,18.0,0.0,0.0,0.0
08019,violent,24.0,0.0,0.0,0.0
08019,weapon,9.0,0.0,0.0,0.0
08023,drug,15.0,0.0,0.0,0.0
08023,property,3.0,0.0,0.0,0.0
08023,violent,3.0,0.0,0.0,0.0
08023,weapon,1.0,0.0,0.0,0.0
08025,property,4.0,0.0,0.0,0.0
08025,violent,2.0,0.0,0.0,0.0
08027,drug,9.0,0.0,0.0,0.0
08027,property,5.0,0.0,0.0,0.0
08027,violent,3.0,0.0,0.0,0.0
08029,drug,43.0,0.0,0.0,0.0
08029,property,94.0,1.0,0.0,0.0
08029,violent,3.0,2.0,0.0,0.0
08029,weapon,3.0,0.0,1.0,0.0
08031,drug,6906.0,2296.0,69.0,0.0
08031,property,3314.0,1207.0,34.0,0.0
08031,violent,1007.0,544.0,18.0,0.0
08031,weapon,416.0,163.0,2.0,0.0
08033,drug,3.0,0.0,0.0,0.0
08033,property,3.0,0.0,0.0,0.0
08033,violent,1.0,0.0,0.0,0.0
08033,weapon,1.0,0.0,0.0,0.0
08035,drug,662.0,36.0,7.0,0.0
08035,property,793.0,83.0,40.0,0.0
08035,violent,48.0,9.0,0.0,0.0
08035,weapon,38.0,4.0,1.0,0.0
08037,drug,360.0,21.0,0.0,0.0
08037,property,158.0,4.0,2.0,0.0
08037,violent,38.0,0.0,0.0,0.0
08037,weapon,9.0,0.0,0.0,0.0
08039,drug,66.0,0.0,3.0,0.0
08039,property,6.0,0.0,0.0,0.0
08039,violent,1.0,0.0,0.0,0.0
08039,weapon,1.0,0.0,0.0,0.0
08041,drug,2862.0,501.0,36.0,0.0
08041,property,3663.0,884.0,43.0,0.0
08041,violent,665.0,243.0,12.0,0.0
08041,weapon,257.0,68.0,4.0,0.0
08043,drug,75.0,0.0,0.0,0.0
08043,property,69.0,1.0,0.0,0.0
08043,violent,31.0,0.0,0.0,0.0
08043,weapon,11.0,0.0,0.0,0.0
08045,drug,288.0,6.0,0.0,0.0
08045,property,195.0,3.0,0.0,0.0
08045,violent,35.0,4.0,0.0,0.0
08045,weapon,13.0,0.0,0.0,0.0
08047,drug,63.0,3.0,3.0,0.0
08047,property,97.0,16.0,7.0,0.0
08047,violent,12.0,2.0,0.0,0.0
08047,weapon,11.0,0.0,0.0,0.0
08049,drug,21.0,0.0,0.0,0.0
08049,property,24.0,0.0,0.0,0.0
08049,violent,3.0,0.0,0.0,0.0
08049,weapon,2.0,0.0,0.0,0.0
08051,drug,120.0,0.0,3.0,0.0
08051,property,30.0,2.0,0.0,0.0
08051,violent,18.0,1.0,0.0,0.0
08051,weapon,1.0,0.0,0.0,0.0
08053,property,1.0,0.0,0.0,0.0
08055,drug,36.0,0.0,0.0,0.0
08055,property,36.0,0.0,2.0,0.0
08055,violent,14.0,0.0,0.0,0.0
08055,weapon,2.0,0.0,0.0,0.0
08059,drug,3756.0,154.0,36.0,0.0
08059,property,4117.0,250.0,40.0,0.0
08059,violent,383.0,33.0,3.0,0.0
08059,weapon,108.0,5.0,1.0,0.0
08063,drug,30.0,0.0,0.0,0.0
08063,property,12.0,0.0,0.0,0.0
08063,violent,9.0,1.0,0.0,0.0
08063,weapon,3.0,0.0,0.0,0.0
08065,drug,7.0,0.0,0.0,0.0
08065,property,13.0,1.0,0.0,0.0
08065,violent,10.0,0.0,0.0,0.0
08065,weapon,2.0,0.0,0.0,0.0
08067,drug,237.0,0.0,0.0,0.0
08067,property,72.0,2.0,1.0,0.0
08067,violent,16.0,2.0,0.0,0.0
08067,weapon,6.0,0.0,0.0,0.0
08069,drug,2255.0,96.0,3.0,0.0
08069,property,1733.0,56.0,13.0,0.0
08069,violent,208.0,15.0,0.0,0.0
08069,weapon,103.0,2.0,0.0,0.0
08071,drug,12.0,3.0,0.0,0.0
08071,property,86.0,2.0,1.0,0.0
08071,violent,3.0,0.0,0.0,0.0
08073,property,11.0,0.0,0.0,0.0
08073,violent,8.0,0.0,0.0,0.0
08075,drug,171.0,7.0,0.0,0.0
08075,property,94.0,8.0,0.0,0.0
08075,violent,23.0,0.0,0.0,0.0
08075,weapon,5.0,0.0,0.0,0.0
08077,drug,2151.0,51.0,0.0,0.0
08077,property,1036.0,35.0,1.0,0.0
08077,violent,198.0,11.0,0.0,0.0
08077,weapon,76.0,3.0,0.0,0.0
08079,property,1.0,0.0,0.0,0.0
08079,violent,1.0,0.0,0.0,0.0
08081,drug,144.0,0.0,0.0,0.0
08081,property,58.0,0.0,0.0,0.0
08081,violent,10.0,0.0,0.0,0.0
08081,weapon,1.0,0.0,0.0,0.0
08083,drug,96.0,0.0,0.0,0.0
08083,property,122.0,3.0,0.0,0.0
08083,violent,26.0,1.0,0.0,0.0
08083,weapon,8.0,0.0,0.0,0.0
08085,drug,378.0,3.0,0.0,0.0
08085,property,262.0,1.0,0.0,0.0
08085,violent,30.0,0.0,0.0,0.0
08085,weapon,14.0,0.0,0.0,0.0
08087,drug,156.0,0.0,0.0,0.0
08087,property,128.0,3.0,0.0,0.0
08087,violent,22.0,1.0,0.0,0.0
08087,weapon,8.0,0.0,0.0,0.0
08089,drug,60.0,12.0,0.0,0.0
08089,property,135.0,2.0,0.0,0.0
08089,violent,12.0,0.0,0.0,0.0
08089,weapon,3.0,0.0,0.0,0.0
08091,drug,12.0,0.0,0.0,0.0
08091,property,1.0,0.0,0.0,0.0
08093,drug,27.0,0.0,0.0,0.0
08093,property,4.0,0.0,0.0,0.0
08093,violent,15.0,1.0,1.0,0.0
08093,weapon,2.0,0.0,0.0,0.0
08095,drug,12.0,0.0,0.0,0.0
08095,property,1.0,0.0,0.0,0.0
08095,violent,4.0,0.0,0.0,0.0
08097,drug,42.0,0.0,0.0,0.0
08097,property,26.0,1.0,1.0,0.0
08097,violent,8.0,0.0,0.0,0.0
08099,drug,180.0,6.0,0.0,0.0
08099,property,71.0,0.0,0.0,0.0
08099,violent,6.0,0.0,0.0,0.0
08099,weapon,1.0,0.0,0.0,0.0
08101,drug,676.0,27.0,0.0,0.0
08101,property,545.0,24.0,0.0,0.0
08101,violent,229.0,15.0,0.0,0.0
08101,weapon,30.0,2.0,0.0,0.0
08103,drug,63.0,6.0,0.0,0.0
08103,property,16.0,0.0,0.0,0.0
08103,violent,4.0,0.0,0.0,0.0
08103,weapon,3.0,0.0,0.0,0.0
08105,drug,28.0,0.0,0.0,0.0
08105,property,62.0,0.0,0.0,0.0
08105,violent,12.0,0.0,0.0,0.0
08107,drug,202.0,0.0,0.0,0.0
08107,property,50.0,0.0,0.0,0.0
08107,violent,10.0,0.0,0.0,0.0
08107,weapon,8.0,0.0,0.0,0.0
08109,drug,27.0,0.0,0.0,0.0
08109,property,8.0,0.0,0.0,0.0
08109,violent,6.0,0.0,0.0,0.0
08111,property,1.0,0.0,0.0,0.0
08111,violent,1.0,0.0,0.0,0.0
08113,property,2.0,0.0,0.0,0.0
08115,drug,9.0,0.0,0.0,0.0
08115,property,3.0,0.0,0.0,0.0
08115,violent,2.0,0.0,0.0,0.0
08117,drug,18.0,3.0,0.0,0.0
08117,property,76.0,0.0,0.0,0.0
08117,violent,8.0,0.0,1.0,0.0
08117,weapon,3.0,0.0,0.0,0.0
08119,drug,108.0,3.0,0.0,0.0
08119,property,88.0,3.0,1.0,0.0
08119,violent,39.0,1.0,0.0,0.0
08119,weapon,7.0,0.0,0.0,0.0
08121,drug,3.0,0.0,0.0,0.0
08121,property,1.0,0.0,0.0,0.0
08121,violent,4.0,0.0,0.0,0.0
08123,drug,2219.0,72.0,12.0,0.0
08123,property,1442.0,26.0,6.0,0.0
08123,violent,278.0,11.0,1.0,0.0
08123,weapon,58.0,0.0,0.0,0.0
08125,property,4.0,1.0,0.0,0.0
08125,violent,1.0,0.0,0.0,0.0
08125,weapon,1.0,0.0,0.0,0.0
09001,drug,2906.0,2053.0,12.0,0.0
09001,property,1905.0,923.0,37.0,0.0
09001,violent,478.0,461.0,5.0,0.0
09001,weapon,86.0,105.0,1.0,0.0
09003,drug,8030.0,2490.0,57.0,0.0
09003,property,4326.0,1712.0,43.0,0.0
09003,violent,782.0,557.0,10.0,0.0
09003,weapon,210.0,148.0,5.0,0.0
09005,drug,585.0,57.0,0.0,0.0
09005,property,453.0,42.0,2.0,0.0
09005,violent,60.0,15.0,0.0,0.0
09005,weapon,14.0,2.0,1.0,0.0
09007,drug,566.0,160.0,0.0,0.0
09007,property,359.0,80.0,2.0,0.0
09007,violent,44.0,24.0,0.0,0.0
09007,weapon,21.0,8.0,0.0,0.0
09009,drug,6150.0,3524.0,27.0,0.0
09009,property,4103.0,1571.0,33.0,0.0
09009,violent,663.0,591.0,3.0,0.0
09009,weapon,225.0,192.0,0.0,0.0
09011,drug,1176.0,579.0,6.0,0.0
09011,property,823.0,244.0,6.0,0.0
09011,violent,161.0,110.0,5.0,0.0
09011,weapon,52.0,32.0,0.0,0.0
09013,drug,275.0,52.0,13.0,0.0
09013,property,140.0,21.0,5.0,0.0
09013,violent,29.0,8.0,0.0,0.0
09013,weapon,15.0,2.0,0.0,0.0
09015,drug,387.0,96.0,0.0,0.0
09015,property,111.0,11.0,0.0,0.0
09015,violent,23.0,9.0,0.0,0.0
09015,weapon,8.0,0.0,0.0,0.0
10001,drug,1764.0,1725.0,6.0,0.0
10001,property,864.0,679.0,7.0,0.0
10001,violent,153.0,214.0,0.0,0.0
10001,weapon,30.0,31.0,0.0,0.0
10003,drug,5117.0,5709.0,36.0,0.0
10003,property,2510.0,1704.0,12.0,0.0
10003,violent,506.0,816.0,7.0,0.0
10003,weapon,63.0,196.0,0.0,0.0
10005,drug,2544.0,1558.0,24.0,0.0
10005,property,1661.0,550.0,4.0,0.0
10005,violent,243.0,192.0,0.0,0.0
10005,weapon,38.0,24.0,0.0,0.0
11001,drug,81.0,1080.0,6.0,0.0
11001,property,13.0,114.0,1.0,0.0
11001,violent,5.0,107.0,0.0,0.0
11001,weapon,4.0,87.0,1.0,0.0
13001,drug,24.0,6.0,0.0,0.0
13001,property,7.0,11.0,0.0,0.0
13005,drug,57.0,33.0,0.0,0.0
13005,property,3.0,5.0,0.0,0.0
13005,violent,0.0,1.0,0.0,0.0
13005,weapon,17.0,19.0,0.0,0.0
13007,drug,0.0,3.0,0.0,0.0
13007,property,2.0,5.0,0.0,0.0
13007,violent,1.0,1.0,0.0,0.0
13007,weapon,2.0,0.0,0.0,0.0
13009,drug,243.0,228.0,6.0,0.0
13009,property,102.0,179.0,2.0,0.0
13009,violent,32.0,85.0,1.0,0.0
13009,weapon,3.0,14.0,0.0,0.0
13011,drug,477.0,99.0,0.0,0.0
13011,property,186.0,18.0,0.0,0.0
13011,violent,42.0,4.0,0.0,0.0
13013,drug,570.0,126.0,12.0,0.0
13013,property,268.0,102.0,1.0,0.0
13013,violent,108.0,28.0,1.0,0.0
13013,weapon,23.0,6.0,1.0,0.0
13015,drug,1617.0,381.0,0.0,0.0
13015,property,439.0,102.0,1.0,0.0
13015,violent,132.0,70.0,1.0,0.0
13015,weapon,20.0,18.0,0.0,0.0
13017,drug,57.0,81.0,0.0,0.0
13017,property,57.0,89.0,0.0,0.0
13017,violent,8.0,15.0,0.0,0.0
13017,weapon,4.0,3.0,0.0,0.0
13019,drug,141.0,45.0,0.0,0.0
13019,property,19.0,21.0,0.0,0.0
13019,violent,8.0,7.0,0.0,0.0
13019,weapon,1.0,2.0,0.0,0.0
13021,drug,477.0,1848.0,0.0,0.0
13021,property,629.0,1334.0,1.0,0.0
13021,violent,42.0,204.0,0.0,0.0
13021,weapon,11.0,12.0,0.0,0.0
13023,drug,84.0,42.0,0.0,0.0
13023,property,29.0,72.0,0.0,0.0
13023,violent,2.0,9.0,0.0,0.0
13023,weapon,3.0,3.0,0.0,0.0
13025,drug,306.0,21.0,0.0,0.0
13025,property,44.0,1.0,0.0,0.0
13025,violent,10.0,0.0,0.0,0.0
13025,weapon,12.0,0.0,0.0,0.0
13027,drug,204.0,216.0,0.0,0.0
13027,property,24.0,21.0,0.0,0.0
13027,violent,1.0,13.0,0.0,0.0
13027,weapon,7.0,6.0,0.0,0.0
13029,drug,381.0,195.0,3.0,0.0
13029,property,41.0,31.0,0.0,0.0
13029,violent,12.0,6.0,0.0,0.0
13029,weapon,3.0,5.0,0.0,0.0
13031,drug,1077.0,1410.0,9.0,0.0
13031,property,192.0,301.0,6.0,0.0
13031,violent,17.0,42.0,0.0,0.0
13031,weapon,31.0,40.0,0.0,0.0
13033,drug,6.0,24.0,0.0,0.0
13033,property,7.0,41.0,0.0,0.0
13033,violent,1.0,10.0,0.0,0.0
13033,weapon,0.0,7.0,0.0,0.0
13035,drug,177.0,273.0,0.0,0.0
13035,property,28.0,21.0,0.0,0.0
13035,violent,12.0,7.0,0.0,0.0
13035,weapon,2.0,4.0,0.0,0.0
13037,property,0.0,139.0,0.0,0.0
13037,violent,9.0,12.0,0.0,0.0
13037,weapon,0.0,1.0,0.0,0.0
13039,drug,753.0,585.0,6.0,0.0
13039,property,381.0,299.0,1.0,0.0
13039,violent,40.0,35.0,0.0,0.0
13039,weapon,23.0,16.0,0.0,0.0
13043,drug,27.0,54.0,0.0,0.0
13043,property,5.0,10.0,0.0,0.0
13043,violent,3.0,2.0,0.0,0.0
13045,drug,1068.0,960.0,0.0,0.0
13045,property,645.0,264.0,2.0,0.0
13045,violent,56.0,81.0,0.0,0.0
13045,weapon,13.0,10.0,0.0,0.0
13047,drug,873.0,102.0,21.0,0.0
13047,property,485.0,63.0,3.0,0.0
13047,violent,51.0,16.0,1.0,0.0
13047,weapon,7.0,1.0,0.0,0.0
13049,drug,57.0,33.0,0.0,0.0
13049,property,24.0,17.0,0.0,0.0
13049,violent,3.0,3.0,0.0,0.0
13051,drug,1182.0,2391.0,12.0,0.0
13051,property,552.0,1093.0,3.0,0.0
13051,violent,84.0,247.0,0.0,0.0
13051,weapon,30.0,126.0,0.0,0.0
13053,drug,99.0,171.0,0.0,0.0
13053,property,3.0,4.0,0.0,0.0
13053,violent,3.0,1.0,0.0,0.0
13053,weapon,0.0,2.0,0.0,0.0
13055,drug,204.0,48.0,0.0,0.0
13055,property,47.0,10.0,0.0,0.0
13055,violent,10.0,2.0,0.0,0.0
13055,weapon,2.0,0.0,0.0,0.0
13057,drug,2969.0,413.0,18.0,0.0
13057,property,753.0,140.0,6.0,0.0
13057,violent,119.0,36.0,0.0,0.0
13057,weapon,92.0,11.0,0.0,0.0
13059,drug,510.0,894.0,18.0,0.0
13059,property,363.0,384.0,5.0,0.0
13059,violent,45.0,187.0,0.0,0.0
13059,weapon,17.0,27.0,1.0,0.0
13061,drug,6.0,9.0,0.0,0.0
13061,violent,0.0,3.0,0.0,0.0
13063,drug,188.0,1046.0,1.0,0.0
13063,property,206.0,936.0,11.0,0.0
13063,violent,16.0,135.0,0.0,0.0
13063,weapon,7.0,28.0,0.0,0.0
13065,drug,78.0,69.0,3.0,0.0
13065,property,16.0,5.0,0.0,0.0
13065,violent,0.0,10.0,0.0,0.0
13067,drug,4737.0,4965.0,45.0,0.0
13067,property,619.0,963.0,5.0,0.0
13067,violent,324.0,636.0,3.0,0.0
13067,weapon,84.0,148.0,1.0,0.0
13069,drug,636.0,345.0,0.0,0.0
13069,property,329.0,182.0,1.0,0.0
13069,violent,21.0,44.0,0.0,0.0
13069,weapon,9.0,14.0,0.0,0.0
13071,drug,141.0,231.0,0.0,0.0
13071,property,75.0,124.0,1.0,0.0
13071,violent,12.0,13.0,0.0,0.0
13071,weapon,1.0,6.0,0.0,0.0
13073,drug,1056.0,414.0,3.0,0.0
13073,property,456.0,202.0,0.0,0.0
13073,violent,20.0,31.0,0.0,0.0
13073,weapon,42.0,14.0,0.0,0.0
13075,drug,327.0,321.0,0.0,0.0
13075,property,27.0,26.0,0.0,0.0
13075,violent,0.0,1.0,0.0,0.0
13075,weapon,3.0,0.0,0.0,0.0
13077,drug,1213.0,1275.0,6.0,0.0
13077,property,295.0,233.0,2.0,0.0
13077,violent,50.0,72.0,0.0,0.0
13077,weapon,19.0,30.0,0.0,0.0
13079,drug,36.0,12.0,0.0,0.0
13079,property,22.0,1.0,0.0,0.0
13079,violent,4.0,1.0,0.0,0.0
13081,drug,240.0,315.0,0.0,0.0
13081,property,101.0,234.0,0.0,0.0
13081,violent,11.0,49.0,0.0,0.0
13081,weapon,11.0,25.0,0.0,0.0
13083,drug,108.0,6.0,0.0,0.0
13083,property,20.0,1.0,0.0,0.0
13083,violent,6.0,1.0,0.0,0.0
13083,weapon,2.0,0.0,0.0,0.0
13085,drug,582.0,18.0,0.0,0.0
13085,property,123.0,6.0,0.0,0.0
13085,violent,19.0,1.0,0.0,0.0
13085,weapon,2.0,0.0,0.0,0.0
13087,drug,369.0,798.0,0.0,0.0
13087,property,227.0,547.0,0.0,0.0
13087,violent,23.0,53.0,0.0,0.0
13087,weapon,2.0,21.0,0.0,0.0
13089,drug,1536.0,4824.0,69.0,0.0
13089,property,781.0,2635.0,61.0,0.0
13089,violent,74.0,605.0,11.0,0.0
13089,weapon,18.0,209.0,4.0,0.0
